番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2),,,
374,-0.848513,0.385781,0.383548,0.002233,-53.023602,,,-1178.989
375,-0.153635,0.370415,0.370503,-0.000088,-81.154911,,,198.76
376,-0.069269,-0.208326,-0.20733,-0.000996,-60.034342,,,-1187.369
377,-1.562948,1.73479,1.737476,-0.002686,-51.418794,,,-245.263
378,-0.821907,-0.941415,-0.934806,-0.00661,-43.596325,,,-676.344
379,2.387532,-0.393029,-0.387117,-0.005912,-44.564816,,,-181.911
380,0.43379,0.027886,0.030598,-0.002712,-51.33572,,,-9.138
381,0.225822,0.165072,0.17129,-0.006218,-44.126414,,,803.692
382,-0.54012,-1.354434,-1.350339,-0.004095,-47.754814,,,-1856.038
383,-1.097968,0.529284,0.529667,-0.000383,-68.343472,,,-1174.048
384,0.533219,1.688805,1.689899,-0.001094,-59.222068,,,-384.78
385,-0.92164,-0.387492,-0.384403,-0.003089,-50.204339,,,40.339
386,-2.14955,-0.026867,-0.02852,0.001653,-55.632437,,,321.021
387,-1.87005,-0.590455,-0.592605,0.00215,-53.352612,,,622.698
388,0.338492,-0.478109,-0.478599,0.00049,-66.198488,,,393.296
389,1.195748,0.729165,0.727286,0.001879,-54.521918,,,-1598.254
390,1.289659,-1.110586,-1.111108,0.000523,-65.636331,,,1522.146
391,-0.053713,-1.156797,-1.15324,-0.003557,-48.978039,,,741.136
392,1.692191,-0.694592,-0.692085,-0.002507,-52.015985,,,433.661
393,-1.683089,1.248331,1.248875,-0.000544,-65.284719,,,-2426.063
394,0.473553,0.548414,0.548947,-0.000533,-65.466997,,,-227.006
395,-1.210962,0.622297,0.620703,0.001593,-55.955205,,,-399.496
396,-1.789786,-0.563115,-0.565077,0.001962,-54.148029,,,-636.426
397,0.680717,1.416586,1.413711,0.002874,-50.828922,,,223.888
398,0.78666,-2.084918,-2.089133,0.004215,-47.503076,,,63.392
399,0.58709,1.209516,1.204938,0.004578,-46.786829,,,1292.995
400,0.034371,-1.550665,-1.551407,0.000742,-62.593226,,,562.773
401,-2.387952,-0.440232,-0.44081,0.000578,-64.760359,,,980.975
402,1.139437,0.866865,0.866005,0.00086,-61.305668,,,-1421.865
403,-0.780106,0.653317,0.657074,-0.003757,-48.502928,,,-610.992
404,0.486358,-0.145414,-0.144107,-0.001307,-57.675638,,,-728.603
405,-0.697363,-0.167644,-0.168777,0.001133,-58.918849,,,-782.455
406,-0.472817,-1.690042,-1.688012,-0.00203,-53.849558,,,421.736
407,0.434455,1.981807,1.981887,-0.00008,-81.889509,,,1282.878
408,-0.160397,-1.291228,-1.291768,0.00054,-65.353853,,,-608.484
409,-0.392996,0.84436,0.845832,-0.001473,-56.637077,,,-5.539
410,2.34091,-0.96897,-0.967839,-0.001131,-58.932233,,,-536.809
411,0.931824,0.233998,0.235337,-0.001339,-57.465252,,,-602.629
412,1.875401,0.0973,0.096721,0.00058,-64.737872,,,-1387.142
413,0.282258,0.081922,0.082187,-0.000265,-71.533234,,,743.14
414,0.312976,-0.460049,-0.45833,-0.001719,-55.295931,,,-480.417
415,0.801844,2.318232,2.316003,0.002229,-53.037901,,,-921.451
416,0.276386,-0.439544,-0.441874,0.002329,-52.654849,,,2319.699
417,0.129063,1.546971,1.545634,0.001337,-57.475453,,,-591.706
418,0.534661,-0.927382,-0.928231,0.000849,-61.425783,,,861.726
419,-1.602008,0.506455,0.507033,-0.000578,-64.758677,,,745.457
420,0.964819,0.275409,0.277216,-0.001807,-54.862011,,,1393.874
421,1.410126,0.205907,0.208702,-0.002795,-51.073733,,,-453.114
422,-0.34668,-0.255386,-0.255596,0.000209,-73.576975,,,-327.401
423,0.939429,0.629937,0.628769,0.001168,-58.648518,,,438.216
424,-0.935971,-1.848898,-1.848103,-0.000795,-61.995064,,,-143.789
425,0.03348,2.094033,2.092616,0.001417,-56.972221,,,904.057
426,1.226352,0.0205,0.020029,0.000471,-66.544255,,,722.815
427,-0.322703,-0.175016,-0.174963,-0.000053,-85.437453,,,937.754
428,0.025839,0.357343,0.356781,0.000562,-65.004243,,,1270.417
429,0.10903,-0.783231,-0.784218,0.000987,-60.114056,,,-2122.584
430,1.617024,0.301637,0.301667,-0.000029,-90.629209,,,-161.146
431,0.308349,1.037028,1.036336,0.000692,-63.192607,,,-404.256
432,0.292022,-1.094224,-1.095704,0.00148,-56.593869,,,92.034
433,0.177827,0.65349,0.652124,0.001366,-57.292347,,,-134.61
434,0.026949,-0.400134,-0.402503,0.002369,-52.510473,,,-1550.603
435,-0.881006,1.651871,1.650645,0.001225,-58.235704,,,1489.812
436,0.154673,-0.83193,-0.832593,0.000662,-63.579689,,,957.387
437,0.35887,0.475982,0.475568,0.000413,-67.676148,,,1340.456
438,-0.832037,-0.301407,-0.302071,0.000665,-63.549983,,,-3361.907
439,1.339654,0.253392,0.253686,-0.000294,-70.642818,,,1132.249
440,-0.179598,-1.04589,-1.045404,-0.000486,-66.258486,,,273.898
441,0.287121,0.922447,0.923029,-0.000582,-64.694988,,,788.697
442,-1.442889,-0.461347,-0.460274,-0.001073,-59.387334,,,-43.319
443,-0.240649,-0.147198,-0.14734,0.000142,-76.949249,,,625.043
444,0.882114,0.848034,0.847522,0.000513,-65.805408,,,369.749
445,-0.294852,-0.385469,-0.386208,0.00074,-62.621079,,,-171.021
446,-0.035757,-0.044011,-0.044311,0.0003,-70.46805,,,-1119.86
447,-0.246392,-1.072338,-1.072939,0.000601,-64.422835,,,-693.493
448,-0.478464,0.450866,0.44994,0.000926,-60.668817,,,1288.035
449,1.947533,0.714879,0.713623,0.001257,-58.016582,,,-101.346
450,2.81908,-0.766868,-0.768165,0.001297,-57.739061,,,640.848
451,0.032849,0.214449,0.213809,0.00064,-63.880848,,,1347.338
452,-0.094343,-0.444927,-0.444781,-0.000146,-76.732996,,,-6.115
453,-0.776534,-0.01164,-0.009467,-0.002173,-53.258566,,,-948.009
454,-0.335888,1.748383,1.750189,-0.001806,-54.865043,,,1300.727
455,1.08209,1.211974,1.213844,-0.001871,-54.559533,,,44.754
456,-0.562559,-1.10405,-1.103234,-0.000816,-61.763162,,,-1954.121
457,-0.807748,-0.003495,-0.003401,-0.000093,-80.600871,,,71.489
458,-0.04034,-0.652433,-0.652617,0.000184,-74.693819,,,-458.921
459,0.63951,0.309009,0.308701,0.000308,-70.228744,,,-1024.781
460,-1.79403,0.608259,0.606747,0.001512,-56.407515,,,1936.063
461,-0.057051,-0.765954,-0.766487,0.000532,-65.477247,,,-835.125
462,-1.472076,-0.366955,-0.367512,0.000557,-65.075882,,,36.734
463,1.458147,0.268165,0.267827,0.000338,-69.432247,,,-220.015
464,-0.150549,0.327364,0.328854,-0.00149,-56.535812,,,1339.781
465,-0.799851,-1.528413,-1.527086,-0.001327,-57.54406,,,-204.676
466,-1.00612,0.487214,0.488341,-0.001128,-58.957636,,,-999.878
467,-0.989022,-0.9884,-0.987057,-0.001344,-57.434564,,,1207.182
468,0.907936,1.806976,1.808076,-0.0011,-59.168726,,,-898.539
469,0.728211,-1.16477,-1.163613,-0.001158,-58.727831,,,-729.642
470,-0.252645,-0.274,-0.274304,0.000304,-70.330549,,,-839.444
471,0.409168,-0.792249,-0.792134,-0.000114,-78.827183,,,1616.319
472,-1.278446,0.012627,0.011788,0.00084,-61.517555,,,-913.161
473,0.483075,0.844396,0.84329,0.001105,-59.132107,,,-1361.725
474,1.377034,0.254482,0.254716,-0.000235,-72.589822,,,-992.467
475,-2.287766,-0.523298,-0.523976,0.000678,-63.374569,,,-45.521
476,-0.510792,0.385834,0.386405,-0.000571,-64.865231,,,-1007.499
477,0.970618,-1.107231,-1.106713,-0.000518,-65.708811,,,-356.409
478,1.018503,1.200863,1.200601,0.000262,-71.645717,,,-1238.404
479,-1.563247,0.172581,0.173677,-0.001096,-59.20391,,,975.252
480,1.446551,-1.825743,-1.825001,-0.000742,-62.596199,,,-556.363
481,1.553312,0.381733,0.383222,-0.001489,-56.541355,,,-59.541
482,1.10063,1.21234,1.212808,-0.000468,-66.585815,,,718.109
483,-0.677004,-0.11393,-0.11324,-0.00069,-63.220676,,,-1469.926
484,-2.435366,-1.133403,-1.133573,0.00017,-75.382243,,,-416.491
485,-0.185984,1.600021,1.599352,0.000669,-63.493231,,,441.195
486,0.324314,0.694391,0.694729,-0.000338,-69.431324,,,-549.911
487,0.326072,0.293359,0.291186,0.002173,-53.256912,,,1380.098
488,-0.657715,-1.203178,-1.204119,0.000942,-60.519342,,,-34.892
489,-1.281174,-1.408647,-1.409987,0.001339,-57.462832,,,770.17
490,-0.504214,0.744695,0.743409,0.001286,-57.817437,,,1858.668
491,-0.08901,0.289229,0.288804,0.000426,-67.413336,,,-1112.819
492,0.509502,0.215541,0.215234,0.000307,-70.260365,,,-837.175
493,-1.167968,-0.955788,-0.956428,0.00064,-63.877316,,,-274.128
494,-1.192887,-0.520688,-0.520493,-0.000196,-74.164303,,,-855.025
495,-0.341144,-0.016492,-0.015485,-0.001007,-59.937066,,,375.244
496,-0.147814,0.319553,0.320396,-0.000842,-61.491648,,,175.908
497,0.400968,0.199489,0.201272,-0.001783,-54.978289,,,-533.829
498,0.607596,-1.109586,-1.107772,-0.001814,-54.827777,,,1716.505
499,2.610092,-0.279543,-0.278486,-0.001057,-59.518326,,,-305.267
500,-0.197456,0.073228,0.073207,0.00002,-93.862659,,,300.137
501,-0.127575,0.06169,0.062183,-0.000492,-66.154124,,,746.183
502,0.76814,0.441959,0.441676,0.000283,-70.952727,,,3034.435
503,1.6719,0.361658,0.361401,0.000258,-71.782088,,,-479.943
504,1.009534,1.78759,1.787303,0.000288,-70.824488,,,-675.296
505,-0.916662,-1.242563,-1.242302,-0.000261,-71.680061,,,-1163.766
506,0.210795,0.321376,0.321419,-0.000043,-87.2591,,,266.89
507,2.251995,0.507625,0.50763,-0.000004,-107.688773,,,-814.838
508,-0.300952,1.148283,1.14843,-0.000148,-76.616448,,,-321.757
509,1.647059,0.031317,0.031229,0.000088,-81.132487,,,-238.781
510,0.422202,-1.038074,-1.037863,-0.00021,-73.54024,,,-335.094
511,1.150836,0.752798,0.752774,0.000023,-92.611572,,,1627.927
512,-0.413425,1.359748,1.360696,-0.000948,-60.466174,,,-87.069
513,-0.129953,-0.838049,-0.837084,-0.000965,-60.31138,,,502.329
514,-0.205655,1.400322,1.400676,-0.000354,-69.015156,,,451.692
515,0.55973,-0.276977,-0.276679,-0.000298,-70.522828,,,1383.355
516,-0.815785,0.736519,0.736704,-0.000185,-74.663073,,,418.768
517,2.655569,-0.88049,-0.880027,-0.000463,-66.689542,,,309.268
518,0.760944,0.251519,0.251438,0.000081,-81.847971,,,-1059.18
519,-0.568762,-0.206603,-0.206324,-0.000279,-71.087259,,,808.629
520,1.168158,0.528922,0.529688,-0.000766,-62.313886,,,-1150.216
521,-0.991216,-0.779932,-0.779627,-0.000305,-70.322609,,,-454.757
522,0.944916,2.408122,2.408974,-0.000852,-61.386346,,,203.283
523,-0.323644,-0.83228,-0.831907,-0.000373,-68.572583,,,-118.454
524,-0.028681,-0.139136,-0.139181,0.000045,-86.927471,,,1433.535
525,-0.749095,0.624215,0.624457,-0.000242,-72.31481,,,28.506
526,0.461836,-0.846047,-0.846245,0.000198,-74.07592,,,-4028.902
527,1.138611,0.827369,0.827642,-0.000273,-71.269178,,,859.103
528,1.284273,-0.415483,-0.415344,-0.000139,-77.116155,,,-221.191
529,0.159191,-0.191846,-0.192212,0.000365,-68.745009,,,1404.355
530,1.293609,-0.248786,-0.248851,0.000064,-83.812769,,,-1267.173
531,-0.625856,0.465393,0.465126,0.000267,-71.48505,,,502.317
532,-2.49983,0.793178,0.793114,0.000064,-83.901891,,,-66.431
533,0.999431,0.383213,0.382982,0.000231,-72.717229,,,-386.306
534,1.418822,-0.21098,-0.211283,0.000303,-70.366871,,,-645.788
535,-0.165532,0.898317,0.897997,0.00032,-69.903741,,,-2437.564
536,0.04606,-1.242062,-1.242351,0.000289,-70.791171,,,805.37
537,-1.449273,-1.516008,-1.516066,0.000058,-84.675438,,,-446.127
538,0.117385,1.888394,1.888115,0.000279,-71.089463,,,1469.249
539,0.942047,0.190566,0.190048,0.000517,-65.724768,,,418.277
540,-0.546451,-0.319676,-0.3202,0.000524,-65.619814,,,1325.537
541,-0.673131,-0.299559,-0.299511,-0.000048,-86.423737,,,-798.701
542,0.757597,-0.934223,-0.934301,0.000078,-82.110047,,,-557.634
543,0.565918,0.550618,0.550962,-0.000344,-69.271772,,,441.96
544,-0.026714,0.551037,0.55131,-0.000273,-71.268087,,,459.234
545,2.25621,-0.732414,-0.73187,-0.000544,-65.282801,,,443.217
546,-0.708657,-0.258354,-0.257565,-0.000789,-62.054816,,,-69.284
547,-0.146784,0.645657,0.645979,-0.000322,-69.8481,,,536.306
548,-1.400585,0.173141,0.173589,-0.000448,-66.97765,,,369.533
549,0.921276,-0.113562,-0.113254,-0.000308,-70.226923,,,-1480.796
550,1.074134,1.496625,1.496439,0.000186,-74.591599,,,-109.609
551,0.404362,-1.372672,-1.373021,0.000349,-69.150532,,,272.142
552,0.62927,0.243747,0.243439,0.000308,-70.215538,,,481.345
553,-0.071656,-1.142779,-1.143006,0.000227,-72.886109,,,490.715
554,2.46803,1.512651,1.512131,0.00052,-65.681562,,,487.929
555,2.281016,0.176307,0.176071,0.000236,-72.539119,,,-55.947
556,0.085625,0.207744,0.208001,-0.000257,-71.810352,,,-291.26
557,-0.14343,-0.033913,-0.033737,-0.000176,-75.095463,,,233.411
558,0.791778,0.12634,0.126967,-0.000627,-64.056022,,,-87.477
559,0.092666,1.809209,1.80988,-0.00067,-63.474813,,,-754.592
560,-1.46014,0.653766,0.654112,-0.000346,-69.21319,,,827.282
561,-0.513874,-0.631413,-0.631371,-0.000042,-87.612956,,,-435.24
562,0.000741,-0.133179,-0.133542,0.000364,-68.789639,,,122.297
563,0.441912,0.684539,0.683888,0.000651,-63.727009,,,59.187
564,-0.315337,-0.49925,-0.500101,0.000851,-61.402421,,,-356.522
565,0.619625,-0.977814,-0.978647,0.000834,-61.578491,,,136.627
566,-1.213352,0.090487,0.090081,0.000406,-67.833012,,,-282.28
567,0.793987,0.276592,0.276616,-0.000024,-92.29151,,,91.476
568,0.724494,0.22427,0.224407,-0.000137,-77.261757,,,619.09
569,-0.791148,-0.43556,-0.435115,-0.000445,-67.037718,,,1525.312
570,-0.411748,0.46234,0.462797,-0.000457,-66.792185,,,574.517
571,-0.532906,-1.100366,-1.099925,-0.000441,-67.110708,,,928.73
572,1.013623,1.280848,1.281151,-0.000302,-70.390914,,,-845.394
573,0.900309,-0.139353,-0.139128,-0.000225,-72.959199,,,-1943.759
574,0.835829,-0.729674,-0.729578,-0.000096,-80.328001,,,1220.019
575,-0.998168,-0.313551,-0.31353,-0.000021,-93.566725,,,-914.475
576,1.027972,0.111462,0.111495,-0.000033,-89.526075,,,-281.066
577,-1.366097,0.799655,0.799308,0.000347,-69.187978,,,-1212.71
578,-1.503522,0.446405,0.446008,0.000397,-68.023557,,,879.458
579,0.200143,-0.040672,-0.040958,0.000286,-70.883235,,,-150.146
580,0.123348,-0.721766,-0.72183,0.000064,-83.929497,,,781.256
581,-1.671469,0.886105,0.886223,-0.000118,-78.586272,,,-1266.613
582,0.442387,-1.537721,-1.537329,-0.000392,-68.131995,,,-388.235
583,0.243561,-0.346446,-0.346072,-0.000374,-68.544721,,,520.477
584,1.844805,0.492192,0.49255,-0.000358,-68.92969,,,-355.554
585,-0.30198,-0.232397,-0.232449,0.000051,-85.774705,,,-315.525
586,-0.367389,-1.049905,-1.049914,0.000009,-100.87582,,,-1093.274
587,0.179294,0.789656,0.789569,0.000088,-81.158382,,,-28.63
588,0.463564,0.16724,0.167058,0.000182,-74.815488,,,-534.13
589,-1.499376,1.1273,1.127176,0.000125,-78.086758,,,-15.892
590,0.100939,-0.921205,-0.921267,0.000062,-84.192931,,,936.194
591,-0.022793,-0.04721,-0.047204,-0.000006,-103.95535,,,-767.16
592,1.092077,0.200209,0.200093,0.000115,-78.756445,,,821.2
593,0.287397,0.252129,0.251893,0.000237,-72.515745,,,436.654
594,1.16393,-1.437371,-1.437468,0.000097,-80.269551,,,-1078.923
595,-0.769713,0.831267,0.831112,0.000155,-76.194856,,,-1433.679
596,-1.048813,-0.262666,-0.262799,0.000133,-77.548637,,,613.02
597,1.308792,1.076353,1.076377,-0.000023,-92.644544,,,-783.487
598,-0.079657,-0.434898,-0.434702,-0.000196,-74.144744,,,-150.386
599,-2.365187,0.943399,0.943476,-0.000077,-82.251469,,,49.231
600,-0.11577,-1.315292,-1.315319,0.000027,-91.456312,,,-327.406
601,-0.402684,0.04484,0.044905,-0.000065,-83.745391,,,-450.079
602,-0.121495,0.98587,0.985916,-0.000046,-86.715303,,,1095.782
603,-1.719921,-0.552688,-0.552676,-0.000011,-98.980176,,,-2183.967
604,0.543133,-1.815765,-1.815806,0.000041,-87.771329,,,-388.567
605,0.827767,1.053442,1.053385,0.000057,-84.898968,,,-5.749
606,0.482331,-0.572405,-0.572372,-0.000033,-89.695575,,,-369.385
607,0.788053,0.196896,0.196861,0.000034,-89.269926,,,-647.565
608,-0.151525,-1.41745,-1.417419,-0.000031,-90.044378,,,583.201
609,-0.993814,1.412222,1.412332,-0.00011,-79.157276,,,-970.171
610,1.325676,0.027091,0.027188,-0.000097,-80.287985,,,-354.161
611,-0.017665,0.558381,0.558389,-0.000009,-101.122852,,,779.708
612,-1.122212,-0.082317,-0.082387,0.00007,-83.046997,,,524.266
613,-1.632561,-0.124,-0.124073,0.000073,-82.748204,,,-1961.936
614,-0.347616,-0.974814,-0.974851,0.000037,-88.703505,,,226.904
615,0.571754,1.899766,1.89966,0.000106,-79.457476,,,941.678
616,-0.029589,-1.185491,-1.185461,-0.00003,-90.397707,,,-662.22
617,-0.725047,-0.398094,-0.398089,-0.000005,-106.613262,,,-727.219
618,1.368254,-1.156288,-1.156249,-0.00004,-87.975713,,,-1805.579
619,0.785465,0.845817,0.845851,-0.000035,-89.193653,,,-1814.5
620,-1.450321,0.060477,0.060486,-0.00001,-100.345494,,,2320.882
621,-0.338246,0.154076,0.154167,-0.000091,-80.839932,,,-901.588
622,-0.305113,-0.800416,-0.800431,0.000016,-95.981192,,,-1519.658
623,-0.83038,1.787267,1.787292,-0.000025,-91.978247,,,-1227.906
624,-1.017231,-0.709889,-0.70993,0.000042,-87.5831,,,1156.303
625,-0.511538,-0.692572,-0.692628,0.000056,-84.989928,,,331.147
626,-1.813626,-0.162313,-0.162358,0.000045,-86.903052,,,168.605
627,0.6542,0.045661,0.045593,0.000068,-83.340329,,,134.665
628,0.677987,-0.724087,-0.724171,0.000084,-81.560749,,,278.066
629,0.551889,-0.101045,-0.101102,0.000057,-84.89511,,,-145.636
630,-1.260051,-0.559983,-0.560035,0.000052,-85.725243,,,-1541.779
631,-0.409409,-0.744536,-0.744577,0.000041,-87.738625,,,1255.311
632,-0.591425,0.986669,0.986688,-0.000019,-94.573932,,,-234.171
633,0.012333,0.517273,0.517269,0.000004,-107.844903,,,-269.378
634,-1.173057,-0.237534,-0.237526,-0.000008,-102.03121,,,-2070.558
635,-1.340515,-0.890239,-0.89027,0.000031,-90.128673,,,209.883
636,0.197513,0.069427,0.069439,-0.000011,-98.894931,,,1105.593
637,-1.566721,-0.331731,-0.331727,-0.000003,-110.262739,,,-824.976
638,-1.888152,0.197477,0.197522,-0.000045,-86.865842,,,1954.013
639,0.830091,-0.931167,-0.931114,-0.000053,-85.566782,,,1039.255
640,0.54785,-0.45523,-0.455188,-0.000041,-87.679894,,,873.817
641,-0.787225,0.473581,0.47358,0.000001,-122.158797,,,949.781
642,0.498493,-1.322277,-1.322284,0.000007,-103.53025,,,-132.5
643,-0.999495,-0.493466,-0.493481,0.000015,-96.569259,,,1317.722
644,-0.756421,1.174539,1.174562,-0.000023,-92.772348,,,30.393
645,-0.68485,0.027275,0.027282,-0.000007,-102.794594,,,1480.446
646,-2.397391,-0.621936,-0.62193,-0.000006,-104.151766,,,-603.775
647,-0.28797,0.541669,0.54163,0.000039,-88.18051,,,-564.914
648,-1.420761,-1.046888,-1.046966,0.000077,-82.222863,,,289.515
649,1.309736,-0.035978,-0.035992,0.000015,-96.584349,,,475.312
650,-1.42998,-0.514189,-0.514176,-0.000013,-97.422286,,,83.156
651,1.128986,-1.35857,-1.358475,-0.000095,-80.428087,,,-569.825
652,-0.190371,0.564607,0.564681,-0.000073,-82.686661,,,650.292
653,1.248663,-0.78551,-0.785481,-0.000029,-90.701968,,,-438.787
654,-0.596727,1.446505,1.446498,0.000007,-103.459155,,,660.41
655,0.789625,-1.563827,-1.563862,0.000036,-88.968066,,,-24.989
656,-0.196635,1.646952,1.646959,-0.000008,-102.32202,,,205.529
657,-0.73556,-0.738303,-0.738299,-0.000004,-108.498328,,,-1223.371
658,-0.738882,1.269497,1.269582,-0.000086,-81.34198,,,-395.109
659,-0.142467,-1.244942,-1.244836,-0.000106,-79.473758,,,-1381.989
660,-0.786225,1.411088,1.411124,-0.000036,-88.816689,,,548.672
661,-0.248654,-1.052036,-1.052052,0.000015,-96.324346,,,-723.755
662,-0.081435,0.053542,0.053445,0.000096,-80.31455,,,963.465
663,-0.879515,-0.666666,-0.666766,0.000101,-79.927998,,,42.3
664,-1.255866,0.555362,0.555265,0.000097,-80.263369,,,-1251.455
665,-1.592199,-0.875336,-0.875376,0.00004,-88.047676,,,-150.874
666,0.619892,0.609277,0.609298,-0.00002,-93.806463,,,516.461
667,0.512858,-0.398237,-0.398217,-0.000021,-93.753221,,,2124.767
668,2.477989,-0.212553,-0.212491,-0.000062,-84.154845,,,-1024.195
669,-0.983016,-1.19689,-1.196845,-0.000046,-86.830792,,,1322.385
670,0.742582,-0.012355,-0.012329,-0.000026,-91.625264,,,823.05
671,-0.886427,0.546016,0.545989,0.000027,-91.444882,,,-1642.532
672,-0.435777,0.75019,0.750171,0.000019,-94.42297,,,1888.44
673,-0.697115,1.132586,1.132529,0.000057,-84.930821,,,1094.949
674,-2.921951,-1.266348,-1.266372,0.000024,-92.426917,,,811.109
675,-0.429465,0.757711,0.7577,0.000011,-98.918387,,,1859.472
676,0.863709,-0.880081,-0.880119,0.000038,-88.413635,,,52.621
677,0.363006,0.199255,0.199251,0.000004,-107.312879,,,1893.049
678,-1.203521,-0.62742,-0.62736,-0.00006,-84.421354,,,-630.352
679,-1.15411,-1.867003,-1.866898,-0.000104,-79.645155,,,-1360.871
680,-0.974098,1.041407,1.041466,-0.000059,-84.52551,,,707.62
681,-0.253221,0.56496,0.564939,0.000021,-93.652726,,,0.813
682,-0.756671,-0.013496,-0.013577,0.000081,-81.821647,,,-336.707
683,2.517102,-1.154347,-1.15445,0.000104,-79.670602,,,-2033.644
684,-0.546863,-0.257809,-0.25786,0.000052,-85.754668,,,-827.944
685,-0.929417,-0.440825,-0.440842,0.000017,-95.636568,,,-1719.654
686,-0.610985,0.30797,0.307999,-0.000029,-90.677887,,,557.5
687,-0.098282,-0.388316,-0.388241,-0.000075,-82.460783,,,-767.681
688,0.488511,2.206717,2.206762,-0.000045,-86.948033,,,-2016.235
689,1.068165,-1.649508,-1.649488,-0.00002,-93.96409,,,-851.486
690,0.76442,-0.050035,-0.05009,0.000056,-85.104054,,,-1832.923
691,-1.619305,-0.489053,-0.489082,0.000028,-91.00177,,,601.459
692,-0.216459,0.555361,0.555352,0.000009,-100.79173,,,632.364
693,1.43287,0.14399,0.144028,-0.000038,-88.368257,,,-330.684
694,-0.169501,1.139683,1.139752,-0.000069,-83.24288,,,-339.48
695,0.468138,-0.412953,-0.412908,-0.000045,-86.94602,,,-173.772
696,-1.639315,-1.148826,-1.148834,0.000008,-102.089994,,,1942.13
697,0.470953,0.442486,0.442426,0.000059,-84.51308,,,416.141
698,1.467501,1.124414,1.124371,0.000043,-87.325943,,,1440.511
699,-0.331899,-0.550925,-0.55093,0.000005,-105.473743,,,-240.887
700,-0.876362,0.273669,0.273755,-0.000086,-81.323287,,,323.112
701,0.783894,-1.234841,-1.234747,-0.000095,-80.460924,,,758.857
702,-1.916144,1.092168,1.09226,-0.000093,-80.664558,,,1404.83
703,0.666347,0.710763,0.710797,-0.000034,-89.467417,,,233.316
704,0.325758,-0.552675,-0.552711,0.000037,-88.731212,,,-224.973
705,0.32706,-0.50417,-0.504295,0.000125,-78.028735,,,73.515
706,0.161705,0.809674,0.809558,0.000116,-78.68478,,,-293.177
707,0.978259,-1.741193,-1.741263,0.00007,-83.120891,,,1209.815
708,1.253774,1.432712,1.432774,-0.000062,-84.150828,,,317.666
709,0.194674,-0.22609,-0.225992,-0.000097,-80.23527,,,-1218.406
710,-0.126272,0.284066,0.284162,-0.000096,-80.340881,,,1727.934
711,0.338858,0.075439,0.075458,-0.000019,-94.642778,,,-226.779
712,0.175114,0.764904,0.764883,0.000022,-93.241765,,,-1521.319
713,-1.514954,0.304909,0.304838,0.000071,-82.986527,,,287.273
714,2.751383,0.069617,0.069601,0.000016,-96.10434,,,-397.756
715,0.815417,-0.442839,-0.442798,-0.000041,-87.709352,,,-681.634
