番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2)
464,-0.559553,0.323341,-0.008426,0.331766,-9.583349
465,-0.172393,-0.020466,0.071274,-0.09174,-20.748865
466,-2.922508,0.381465,0.452264,-0.070799,-22.999401
467,-3.733589,0.477315,0.504739,-0.027424,-31.237284
468,-2.489324,1.183136,0.766368,0.416768,-7.602116
469,-2.265328,-0.506499,0.003042,-0.509541,-5.856415
470,-2.856274,0.495965,-0.44784,0.943805,-0.502353
471,-1.199077,-2.162598,-1.542944,-0.619654,-4.157012
472,-1.45489,-1.041508,-0.899879,-0.141629,-16.976962
473,-0.605459,-0.450593,-0.667973,0.217379,-13.255638
474,-0.830657,-0.281618,-0.313569,0.031951,-29.910228
475,-1.798274,-1.005624,-0.677455,-0.328169,-9.678047
476,-2.055396,0.5461,0.185003,0.361097,-8.847516
477,-2.035964,-0.316403,0.050896,-0.367299,-8.699604
478,-2.279107,0.519273,0.322388,0.196885,-14.115763
479,-2.299833,-0.365784,-0.465462,0.099678,-20.028001
480,-1.072909,-0.50125,-0.727946,0.226696,-12.891119
481,-2.895614,-0.89566,-0.766713,-0.128948,-17.791737
482,-0.355226,-0.325533,-0.504461,0.178928,-14.946436
483,0.492975,-1.134341,-0.70585,-0.428491,-7.36116
484,0.285869,-0.27015,-0.36595,0.0958,-20.372695
485,0.048886,-0.156486,-0.563414,0.406927,-7.80966
486,0.154712,-1.253664,-0.632767,-0.620898,-4.139597
487,-0.205516,1.221254,0.811567,0.409687,-7.750954
488,0.197225,0.559297,0.613892,-0.054595,-25.256884
489,-0.079818,0.325692,0.284577,0.041115,-27.71996
490,-0.62159,0.127265,0.131007,-0.003742,-48.537131
491,-2.512752,0.204644,0.119135,0.085508,-21.359815
492,-1.585159,-0.042519,0.01547,-0.057989,-24.733091
493,-2.208522,0.321495,0.575691,-0.254196,-11.896612
494,-2.24974,0.048348,-0.3007,0.349048,-9.142293
495,-2.560682,-0.556728,-0.623835,0.067107,-23.464697
496,-3.052401,-1.38126,-0.952422,-0.428837,-7.354147
497,-1.513165,-0.126656,-0.405375,0.27872,-11.096653
498,-0.727105,-1.100457,-0.740321,-0.360136,-8.870668
499,-1.828561,-0.709339,-0.776308,0.06697,-23.482458
500,-0.919459,-1.1776,-1.432251,0.254651,-11.881104
501,-0.28924,-1.064254,-0.904131,-0.160124,-15.910882
502,0.724339,-0.005041,-0.213905,0.208864,-13.602727
503,0.76751,-0.095012,-0.182715,0.087703,-21.139698
504,-0.844939,-1.062395,-0.850596,-0.211799,-13.481523
505,-0.458835,0.030132,-0.161819,0.19195,-14.336219
506,-0.979943,0.277472,0.384824,-0.107352,-19.38383
507,0.494056,0.808591,0.673828,0.134763,-17.408593
508,0.172842,0.253378,0.281165,-0.027787,-31.123283
509,-1.284489,-0.751499,-0.504579,-0.24692,-12.148866
510,-2.665919,0.027998,-0.215767,0.243765,-12.260582
511,-0.416861,-0.219656,0.100858,-0.320514,-9.883055
512,0.73492,0.788487,0.722376,0.066111,-23.594493
513,1.246762,0.005988,-0.19389,0.199878,-13.984711
514,2.133849,-1.114766,-1.147335,0.032569,-29.743962
515,1.883945,-1.251669,-0.957319,-0.294349,-10.622738
516,-0.087947,0.844813,0.702223,0.14259,-16.918205
517,0.678655,0.741023,0.876183,-0.135159,-17.383074
518,-0.790409,0.898415,1.262106,-0.363691,-8.785346
519,-1.222975,1.261663,0.860987,0.400676,-7.944124
520,-2.24314,0.563768,0.429489,0.134279,-17.439839
521,-2.726574,-0.407418,-0.105862,-0.301555,-10.412661
522,-2.281484,0.390046,0.245683,0.144363,-16.81091
523,-2.784117,-0.739026,-0.631378,-0.107648,-19.359906
524,-3.059619,-0.669362,-0.833841,0.164478,-15.677817
525,-2.977467,-1.278459,-1.397506,0.119047,-18.485643
526,-2.352544,-1.137873,-1.149934,0.012061,-38.372356
527,-0.569412,-0.930263,-0.957478,0.027215,-31.303992
528,-0.004453,-1.319365,-1.224054,-0.095312,-20.417084
529,-0.519777,-1.375252,-1.556955,0.181703,-14.812781
530,0.982648,-1.0577,-1.120524,0.062824,-24.03752
531,1.687717,-0.630974,-0.405555,-0.225419,-12.940189
532,2.915652,0.488051,0.265993,0.222058,-13.070655
533,3.661453,0.158956,0.105839,0.053117,-25.495337
534,3.738018,-0.232506,-0.076655,-0.155851,-16.145807
535,3.686599,1.11192,0.754707,0.357213,-8.941451
536,3.434644,1.200269,1.371004,-0.170735,-15.353537
537,3.692998,1.692052,1.869458,-0.177406,-15.020629
538,2.776034,1.976204,1.865033,0.111171,-19.080181
539,3.326813,1.698206,1.572815,0.125391,-18.034647
540,3.764327,1.761531,1.49117,0.270361,-11.361118
541,2.297306,1.403583,1.670813,-0.26723,-11.462288
542,2.208343,1.717686,1.562166,0.15552,-16.164301
543,1.883115,0.892678,1.235891,-0.343213,-9.288735
544,2.671863,1.818221,1.541768,0.276453,-11.167578
545,5.194562,1.631041,1.366048,0.264993,-11.535317
546,4.161708,0.629708,0.76415,-0.134443,-17.429245
547,5.424387,0.752333,0.794067,-0.041734,-27.590191
548,4.201223,0.864112,1.071415,-0.207302,-13.667923
549,4.769296,1.632046,1.710826,-0.07878,-22.071728
550,4.585803,3.163587,2.638862,0.524724,-5.601378
551,5.003513,1.369109,1.837467,-0.468358,-6.588434
552,4.611397,2.79288,2.379111,0.413769,-7.664837
553,4.546577,1.197971,1.603579,-0.405608,-7.837863
554,4.229175,2.340069,2.046021,0.294048,-10.631623
555,4.148955,1.753762,1.853111,-0.099349,-20.056711
556,4.877567,2.427263,2.168752,0.258511,-11.750405
557,4.442758,1.484244,1.60153,-0.117285,-18.615116
558,5.003575,2.114524,1.909416,0.205108,-13.760349
559,4.9335,1.331266,1.458526,-0.12726,-17.906133
560,3.647771,1.929255,1.89867,0.030585,-30.289805
561,3.48625,2.074948,2.011911,0.063037,-24.008115
562,4.352989,1.771074,2.035972,-0.264898,-11.538411
563,3.940872,2.23523,2.038266,0.196964,-14.112274
564,3.891866,1.853945,1.766175,0.08777,-21.1331
565,2.578625,0.907914,0.99423,-0.086315,-21.278231
566,2.749408,1.434467,1.484867,-0.050401,-25.95127
567,0.953546,1.776856,1.78584,-0.008984,-40.930632
568,-0.232995,1.448887,1.346363,0.102523,-19.783538
569,-1.315551,1.156009,1.188216,-0.032206,-29.841138
570,-0.450996,0.43517,0.495803,-0.060633,-24.345815
571,-3.122169,0.764782,0.485789,0.278993,-11.088145
572,-2.268263,-0.665756,-0.670794,0.005038,-45.95551
573,-2.788723,-0.887051,-0.856919,-0.030131,-30.419638
574,-1.660816,-1.23971,-1.166592,-0.073118,-22.71949
575,-0.466146,-0.446819,-0.896743,0.449923,-6.937231
576,-1.061889,-2.683996,-2.272887,-0.411109,-7.720851
577,-1.769944,-0.985246,-1.399034,0.413788,-7.664439
578,-2.373348,-1.825301,-1.610163,-0.215138,-13.345673
579,-1.291637,-0.515469,-0.495769,-0.0197,-34.110672
580,-2.08627,-0.321472,-0.465661,0.14419,-16.821306
581,-1.965982,-1.005751,-0.996734,-0.009017,-40.89847
582,-4.285626,-1.524849,-1.567001,0.042152,-27.503725
583,-4.431377,-1.321021,-1.234029,-0.086992,-21.210392
584,-5.724245,-0.652951,-0.812003,0.159052,-15.969216
585,-5.951074,-1.43352,-1.224813,-0.208706,-13.609281
586,-5.641033,-1.317536,-1.582129,0.264593,-11.54844
587,-7.064408,-2.985409,-2.733707,-0.251702,-11.982269
588,-7.157846,-2.19388,-2.639916,0.446036,-7.012608
589,-8.126034,-3.347391,-3.016771,-0.33062,-9.613418
590,-6.482315,-2.643069,-2.795872,0.152802,-16.317403
591,-6.232859,-2.766441,-2.954008,0.187568,-14.53684
592,-4.934624,-3.684817,-3.476461,-0.208356,-13.623863
593,-6.036409,-3.373463,-3.694002,0.32054,-9.882362
594,-4.695294,-3.880228,-3.493028,-0.387201,-8.241277
595,-4.126144,-2.2571,-2.609656,0.352556,-9.055446
596,-4.010978,-2.767442,-2.437155,-0.330288,-9.622146
597,-2.669839,-1.633796,-2.166711,0.532915,-5.466838
598,-1.557918,-3.151925,-2.672135,-0.47979,-6.378976
599,-0.930138,-1.281728,-1.656433,0.374706,-8.526198
600,-2.617105,-1.826135,-1.708344,-0.11779,-18.577803
601,-2.232468,-1.256279,-1.282394,0.026115,-31.662107
602,-2.896083,-0.731067,-0.666575,-0.064492,-23.809929
603,-0.033325,0.129027,-0.036015,0.165042,-15.648127
604,-0.049012,-0.372077,-0.54875,0.176673,-15.056612
605,3.041394,-1.340385,-1.193799,-0.146586,-16.678141
606,2.635153,-0.795654,-0.98714,0.191486,-14.357267
607,1.687493,-0.839988,-0.688291,-0.151696,-16.380497
608,1.427088,1.25744,0.860451,0.396989,-8.024433
609,2.312751,0.490724,1.084652,-0.593928,-4.52532
610,2.146463,2.703171,2.270804,0.432367,-7.282947
611,3.133135,1.132243,1.110126,0.022117,-33.105579
612,4.331875,0.832518,0.851746,-0.019228,-34.321364
613,4.324499,0.981935,0.919679,0.062257,-24.116261
614,4.991268,1.755841,1.702577,0.053265,-25.471235
615,4.587586,1.20016,1.417925,-0.217765,-13.240251
616,3.598015,2.294882,2.321404,-0.026523,-31.527678
617,3.514298,2.507995,2.233439,0.274555,-11.227408
618,3.128552,2.306,2.346761,-0.040761,-27.795143
619,4.362778,2.595108,2.430703,0.164405,-15.681722
620,3.84886,2.106383,2.090786,0.015597,-36.139302
621,4.219178,1.419646,1.501274,-0.081628,-21.76318
622,3.559327,1.886989,1.772136,0.114853,-18.797131
623,4.163454,1.509024,1.619527,-0.110503,-19.132533
624,4.291323,2.727415,2.349347,0.378068,-8.448609
625,6.282098,1.517327,1.837909,-0.320581,-9.881236
626,6.78128,2.33968,1.977726,0.361954,-8.826922
627,6.55795,1.384754,1.58119,-0.196436,-14.135581
628,8.751802,2.395907,2.225984,0.169924,-15.394921
629,7.160487,2.054433,2.423229,-0.368796,-8.664284
630,6.9945,3.816636,3.403398,0.413238,-7.675993
631,7.853088,2.938781,3.083174,-0.144393,-16.80906
632,7.690906,3.188764,3.399887,-0.211123,-13.509273
633,6.523484,4.322668,3.800334,0.522334,-5.641032
634,6.345833,2.501304,2.757304,-0.256,-11.835194
635,6.442416,2.925599,3.090088,-0.164489,-15.677284
636,5.518097,3.676665,3.435515,0.24115,-12.354266
637,5.497737,2.963708,2.84466,0.119048,-18.485579
638,3.661462,2.274723,2.434437,-0.159714,-15.933138
639,3.776196,2.410872,2.538388,-0.127516,-17.888722
640,2.792619,2.643034,2.32537,0.317664,-9.96063
641,2.634907,1.687509,1.903721,-0.216212,-13.302408
642,2.566251,2.139722,1.759323,0.380399,-8.395218
643,1.924248,0.428911,0.801198,-0.372288,-8.582429
644,1.414965,1.530132,1.229749,0.300383,-10.446488
645,1.637286,0.094556,0.517,-0.422445,-7.4846
646,1.260566,1.043708,0.766273,0.277436,-11.136756
647,1.053759,0.366857,0.327942,0.038914,-28.197805
648,0.659098,0.313659,0.196854,0.116805,-18.650738
649,1.142226,-0.158357,-0.106083,-0.052275,-25.634182
650,1.664057,0.473416,0.439986,0.03343,-29.517388
651,2.715427,-0.281828,-0.254804,-0.027024,-31.364883
652,3.544284,0.030579,-0.028585,0.059164,-24.558898
653,3.247543,-0.370426,-0.268449,-0.101977,-19.829987
654,3.711674,0.336636,0.183326,0.15331,-16.28861
655,2.854055,0.358525,0.56179,-0.203265,-13.838738
656,2.456367,1.267189,1.132235,0.134954,-17.39629
657,2.656115,1.165391,1.048486,0.116904,-18.643388
658,2.679712,0.93143,1.073614,-0.142185,-16.942948
659,3.347499,1.184426,1.025093,0.159333,-15.953865
660,2.706925,0.522153,0.569261,-0.047109,-26.537979
661,2.785344,0.455859,0.599829,-0.14397,-16.834547
662,2.936343,0.887875,0.867516,0.020359,-33.824717
663,4.47296,0.830306,0.842464,-0.012157,-38.303269
664,4.876938,1.308766,1.14721,0.161555,-15.833571
665,3.590438,0.410213,0.640189,-0.229976,-12.766351
666,4.011607,0.965481,0.88096,0.08452,-21.460776
667,3.383558,0.919787,1.291236,-0.371449,-8.602015
668,2.58385,2.210696,1.952245,0.258451,-11.752436
669,2.388381,1.639369,1.54409,0.09528,-20.419993
670,-0.521783,0.823942,1.087717,-0.263775,-11.575313
671,0.034161,1.368177,1.106418,0.261759,-11.641979
672,0.187892,0.777238,0.967721,-0.190483,-14.402865
673,1.090071,0.555619,0.521834,0.033785,-29.425504
674,0.837729,0.341215,-0.022644,0.363859,-8.781327
675,-1.180569,-1.519362,-1.074045,-0.445317,-7.026611
676,-2.639285,0.025781,-0.161641,0.187422,-14.54357
677,-2.82631,-0.20566,0.038014,-0.243674,-12.263815
678,-2.771699,0.676815,0.475802,0.201014,-13.935476
679,-3.406067,-0.381985,-0.447065,0.06508,-23.731053
680,-3.115411,-1.370305,-1.51029,0.139985,-17.078366
681,-1.411777,-2.050024,-1.919981,-0.130043,-17.718252
682,-2.149454,-1.311304,-1.357578,0.046274,-26.693313
683,-4.660888,-1.641868,-1.735315,0.093447,-20.588679
684,-5.008849,-1.803403,-1.677621,-0.125782,-18.007625
685,-4.38999,-1.359044,-1.208593,-0.15045,-16.452136
686,-4.385655,-0.258022,-0.629514,0.371492,-8.601013
687,-4.430196,-1.675793,-1.832485,0.156692,-16.099081
688,-5.375547,-3.093234,-2.780743,-0.312491,-10.103248
689,-5.575308,-2.421383,-2.468817,0.047434,-26.478115
690,-4.984129,-1.716937,-1.875633,0.158696,-15.988673
691,-4.253747,-2.138103,-2.002288,-0.135815,-17.341017
692,-3.685978,-2.034856,-2.260392,0.225536,-12.935664
693,-2.553087,-3.013506,-2.849921,-0.163585,-15.725135
694,-0.727829,-2.485491,-2.581616,0.096125,-20.343267
695,-1.317968,-2.040847,-2.127837,0.08699,-21.210639
696,-1.366103,-1.624639,-1.730686,0.106047,-19.490042
697,0.108125,-1.431427,-1.263698,-0.167729,-15.507844
698,0.645145,-0.632505,-0.459702,-0.172802,-15.249012
699,0.863102,0.194917,-0.117064,0.311982,-10.117418
700,1.264645,-0.748572,-0.694961,-0.053611,-25.414906
701,-0.587602,-0.56869,-0.36251,-0.20618,-13.715063
702,-1.996081,0.735681,0.48455,0.251131,-12.001993
703,-3.476707,0.34529,0.65798,-0.31269,-10.09773
704,-2.258523,0.642974,0.683649,-0.040675,-27.813438
705,-1.888261,0.567416,0.335822,0.231594,-12.705451
706,-2.328664,-0.904659,-0.989811,0.085152,-21.396062
707,-1.194351,-1.308102,-1.394712,0.086611,-21.248578
708,1.845526,-1.734286,-1.383333,-0.350952,-9.095038
709,1.810547,-0.223891,-0.49624,0.272349,-11.297477
710,2.360315,-0.543074,-0.706902,0.163828,-15.712218
711,2.832562,-0.937548,-0.602891,-0.334658,-9.507978
712,2.989372,0.406452,0.485179,-0.078727,-22.077472
713,1.838401,1.989346,1.73307,0.256276,-11.825857
714,5.48238,0.934406,1.055124,-0.120717,-18.364619
715,3.104313,1.557897,1.636372,-0.078475,-22.10539
716,5.101114,1.627781,1.304553,0.323228,-9.809809
717,4.182889,1.45887,1.419164,0.039706,-28.022883
718,4.05142,0.962357,1.456288,-0.493932,-6.126662
719,2.91605,3.803133,3.038476,0.764657,-2.330669
720,1.104452,0.608104,1.393562,-0.785458,-2.097541
721,0.428555,3.329807,2.938039,0.391767,-8.139441
722,-0.791661,1.372007,1.663771,-0.291765,-10.69935
723,-1.946843,2.252095,1.883473,0.368622,-8.66838
724,-0.173026,0.505692,0.584023,-0.078332,-22.121249
725,-0.169233,0.387446,0.40226,-0.014814,-36.586457
726,-1.314204,-0.21498,-0.437862,0.222883,-13.038477
727,-2.779567,-0.517463,-0.445257,-0.072206,-22.828522
728,-2.369866,-1.192642,-0.850708,-0.341934,-9.321145
729,-1.919486,0.896415,0.665181,0.231234,-12.718984
730,-2.512739,-0.419022,-0.395469,-0.023554,-32.558851
731,-3.146258,-0.850357,-1.017897,0.16754,-15.517631
732,-5.219555,-1.824752,-1.552336,-0.272416,-11.29535
733,-3.446477,-0.558578,-0.722245,0.163667,-15.72078
734,-3.063798,-1.136509,-0.844488,-0.292021,-10.691708
735,-2.67989,-0.950697,-1.17968,0.228983,-12.803945
736,-2.483891,-2.142884,-2.280507,0.137623,-17.226196
737,-3.848656,-2.631855,-2.540346,-0.091509,-20.770718
738,-5.17316,-1.20988,-1.198607,-0.011273,-38.958957
739,-5.125772,-1.128567,-1.084927,-0.04364,-27.202284
740,-3.950363,-1.287137,-1.146325,-0.140813,-17.02716
741,-4.678011,-1.138492,-1.385065,0.246573,-12.161086
742,-5.77813,-2.363303,-2.522953,0.15965,-15.936638
743,-5.380703,-2.545414,-2.636956,0.091542,-20.767555
744,-4.322614,-2.368583,-1.927828,-0.440755,-7.116054
745,-4.294127,-1.112573,-1.52625,0.413677,-7.666768
746,-2.735924,-2.62774,-2.505298,-0.122442,-18.241419
747,-1.84646,-2.53242,-2.603936,0.071517,-22.911847
748,-1.800621,-2.395038,-2.244143,-0.150895,-16.426486
749,-1.081395,-1.243319,-1.481297,0.237978,-12.469278
750,0.006589,-1.963332,-1.602116,-0.361217,-8.84464
751,-1.076771,-0.382187,-0.603671,0.221484,-13.093161
752,-1.483301,-0.571075,-0.704107,0.133032,-17.520889
753,-2.959778,-0.585629,-0.481435,-0.104194,-19.643137
754,-0.781288,-0.294894,-0.197356,-0.097539,-20.216473
755,-2.628299,0.479911,0.460919,0.018992,-34.428678
756,-1.247061,-1.063087,-1.026428,-0.036659,-28.716429
757,-1.273704,-0.518307,-0.799731,0.281423,-11.012798
758,-1.262928,-1.702447,-1.255522,-0.446926,-6.995296
759,-0.903618,0.711303,0.170758,0.540545,-5.34336
760,0.331512,-1.847468,-1.291226,-0.556242,-5.094717
761,-0.223787,0.510105,0.255484,0.254621,-11.88211
762,0.587519,-0.528506,-0.729381,0.200876,-13.941458
763,0.483666,-0.049339,0.05227,-0.101609,-19.861354
764,0.78791,-0.093136,0.03414,-0.127276,-17.905041
765,-0.589337,0.948359,0.92933,0.01903,-34.411353
766,-0.105297,-0.180111,-0.014905,-0.165206,-15.639498
767,0.739117,1.088388,0.86007,0.228319,-12.82917
768,1.487878,0.303659,0.241701,0.061958,-24.15799
769,2.720338,0.811169,0.588658,0.222512,-13.052945
770,4.898244,-0.694402,-0.358806,-0.335596,-9.483662
771,3.877299,0.749248,0.686453,0.062795,-24.041533
772,1.485003,0.818786,0.64947,0.169316,-15.426027
773,1.149283,1.406501,1.520348,-0.113847,-18.873574
774,1.250638,1.870845,2.169568,-0.298723,-10.494617
775,1.032411,3.251174,2.941327,0.309847,-10.177049
776,0.819053,0.985802,1.054607,-0.068805,-23.247562
777,1.658316,0.294221,0.280712,0.01351,-37.387189
778,2.827284,0.523776,0.457605,0.066171,-23.586655
779,2.457164,0.928861,0.685275,0.243586,-12.266963
780,2.983111,0.313275,0.461687,-0.148411,-16.570652
781,5.049297,0.745786,0.830513,-0.084727,-21.439561
782,4.875035,1.112685,1.118318,-0.005632,-44.986336
783,4.664942,1.909799,1.520903,0.388896,-8.203323
784,4.22054,0.811426,1.158136,-0.34671,-9.200672
785,3.309247,2.112294,2.135691,-0.023396,-32.616988
786,3.515548,2.629382,2.584428,0.044954,-26.9447
787,2.43277,2.280015,2.29786,-0.017844,-34.969992
788,2.548369,1.813356,1.828566,-0.015209,-36.357712
789,2.919233,1.70119,1.576882,0.124308,-18.110032
790,1.993158,0.866618,1.053166,-0.186549,-14.584152
791,1.672576,1.662727,1.391947,0.27078,-11.347667
792,0.09981,0.440825,0.661055,-0.22023,-13.142488
793,1.417202,1.347545,1.190522,0.157023,-16.080737
794,1.33781,0.955836,1.093361,-0.137524,-17.232415
795,1.471917,0.766333,0.638555,0.127778,-17.870891
796,0.468837,0.130392,0.098663,0.031729,-29.970802
797,1.025635,-0.265843,-0.070875,-0.194967,-14.200764
798,0.919159,0.845727,0.705934,0.139792,-17.090323
799,0.11504,0.532126,0.558253,-0.026127,-31.658143
800,-1.161206,0.26165,0.207061,0.054588,-25.257982
801,-1.972505,-0.268556,-0.055983,-0.212573,-13.449834
802,-1.42893,0.459758,0.291736,0.168022,-15.492691
803,-1.121775,0.00887,-0.025976,0.034846,-29.15689
804,-0.626288,-0.480522,-0.503585,0.023063,-32.741796
805,-2.326953,-1.228409,-1.21414,-0.014268,-36.91249
806,-0.691843,-1.210528,-1.227087,0.016559,-35.61949
807,-0.189749,-0.597657,-0.600838,0.003181,-49.947596
808,-1.920949,-0.544236,-0.479022,-0.065215,-23.713083
809,-2.33745,-0.465542,-0.739558,0.274016,-11.244474
810,-2.525147,-1.827467,-1.306063,-0.521404,-5.656507
811,-3.842409,0.167414,0.00752,0.159894,-15.923362
812,-3.003967,-0.309233,-0.578056,0.268824,-11.410655
813,-2.613626,-1.72263,-1.541168,-0.181462,-14.824279
814,-1.97334,-1.301941,-1.467825,0.165883,-15.603938
815,-3.026603,-1.513432,-1.597014,0.083582,-21.557703
816,-2.75781,-2.159413,-2.088777,-0.070636,-23.019446
817,-3.90698,-1.131312,-1.038053,-0.09326,-20.606137
818,-3.901145,-1.135867,-1.086464,-0.049403,-26.124992
819,-2.693025,-0.798302,-0.911895,0.113593,-18.892984
820,-1.79964,-1.805872,-1.663725,-0.142147,-16.945239
821,-2.714418,-1.259193,-1.505394,0.246201,-12.174204
822,-4.261247,-2.253337,-2.153596,-0.099741,-20.022498
823,-4.370979,-1.676963,-1.484874,-0.192089,-14.329965
824,-4.90078,-0.805183,-0.820184,0.015001,-36.477466
825,-3.28162,-0.532384,-0.66449,0.132106,-17.581543
826,-3.69252,-1.834899,-1.864664,0.029765,-30.52592
827,-3.840602,-2.330149,-2.380221,0.050072,-26.00808
828,-4.876157,-2.06177,-2.041918,-0.019852,-34.043852
829,-5.444198,-2.132643,-1.855818,-0.276825,-11.155886
830,-5.01118,-0.796563,-0.984985,0.188422,-14.497352
831,-4.946786,-1.675225,-1.5399,-0.135325,-17.372446
832,-5.484213,-1.620461,-1.816634,0.196173,-14.147208
833,-6.284833,-2.552132,-2.476409,-0.075723,-22.415485
834,-4.85654,-2.291661,-2.212833,-0.078828,-22.066408
835,-5.238326,-1.879525,-1.905791,0.026266,-31.612091
836,-3.440026,-1.994385,-2.082309,0.087925,-21.117793
837,-2.876002,-2.489454,-2.487056,-0.002398,-52.403101
838,-2.327628,-2.615762,-2.427614,-0.188148,-14.510007
839,-1.169651,-1.473857,-1.814874,0.341018,-9.344466
840,-2.712254,-2.11722,-1.807147,-0.310073,-10.17071
841,-2.914197,-0.434745,-0.728049,0.293305,-10.65362
842,-2.055611,-0.936411,-0.778694,-0.157717,-16.042432
843,-2.896745,-0.327642,-0.221094,-0.106548,-19.449071
844,-3.03579,-0.104313,-0.302863,0.198551,-14.04258
845,-2.352848,-1.329964,-1.173537,-0.156427,-16.113771
846,-1.321338,-1.060602,-0.978141,-0.082461,-21.675
847,-1.865419,-0.229116,-0.435653,0.206537,-13.700051
848,-1.94591,-1.282912,-1.286584,0.003671,-48.703196
849,-4.001653,-0.93571,-0.816493,-0.119217,-18.473255
850,-3.016492,-0.455453,-0.416799,-0.038654,-28.256207
851,-3.507696,0.127536,0.120286,0.00725,-42.793341
852,-3.354313,-0.704516,-0.724091,0.019576,-34.165689
853,-3.790149,-0.618774,-0.827146,0.208372,-13.623198
854,-3.765615,-2.112308,-1.756259,-0.356049,-8.969804
855,-5.228893,-0.471526,-0.622559,0.151034,-16.41853
856,-3.193122,-1.533361,-1.403684,-0.129677,-17.742744
857,-3.729503,-0.845678,-0.894853,0.049175,-26.165089
858,-4.531717,-1.629758,-1.682704,0.052947,-25.523216
859,-3.928763,-1.301063,-1.533841,0.232778,-12.661179
860,-4.665064,-2.456333,-1.968502,-0.487831,-6.234604
861,-5.512261,-0.192103,-0.379171,0.187068,-14.560006
862,-5.693404,-1.783976,-1.76173,-0.022246,-33.055051
863,-6.343975,-1.582806,-1.493984,-0.088822,-21.029583
864,-5.256013,-1.350533,-1.51652,0.165987,-15.598497
865,-3.653654,-1.887634,-1.914148,0.026514,-31.530489
866,-3.653179,-2.503603,-2.416876,-0.086727,-21.236936
