番号,誤差,誤差10log10(e^2),白色信号
766,0.850534,-0.703085,-0.260670
767,0.477779,-3.207730,2.193281
768,0.274607,-5.612892,0.734721
769,1.482224,1.709140,0.867883
770,1.007976,0.034502,-0.131721
771,0.142615,-8.458342,-0.417563
772,1.285325,1.090130,0.216820
773,0.075344,-11.229541,-1.267287
774,0.850260,-0.704484,-1.203040
775,0.515935,-2.874047,0.623086
776,0.167653,-7.755874,1.535662
777,0.238119,-6.232067,-1.189743
778,0.014696,-18.327947,-0.978938
779,0.175030,-7.568878,-0.220967
780,0.007581,-21.202945,1.709307
781,0.522886,-2.815933,-0.624825
782,1.803955,2.562257,1.044926
783,0.001372,-28.627671,-0.263279
784,0.023882,-16.219297,0.685374
785,0.985011,-0.065591,-0.276852
786,1.078682,0.328936,0.748621
787,0.507761,-2.943405,-0.109039
788,1.095009,0.394178,1.599743
789,0.432519,-3.639949,-0.617400
790,0.724038,-1.402384,1.098234
791,0.372652,-4.286963,0.092035
792,0.151926,-8.183680,0.025014
793,2.382304,3.769972,-1.452784
794,1.729017,2.377992,1.099737
795,2.231732,3.486420,-1.510492
796,0.356114,-4.484106,0.358766
797,0.042637,-13.702147,0.031797
798,0.477407,-3.211113,-0.271983
799,0.900217,-0.456528,-0.171473
800,0.730348,-1.364701,-0.926031
801,0.432705,-3.638080,0.657050
802,0.136426,-8.651027,-0.712645
803,0.340491,-4.678943,-0.653359
804,0.910429,-0.407537,1.201277
805,0.039424,-14.042435,0.499063
806,0.014016,-18.533811,1.110049
807,0.434234,-3.622761,0.726024
808,0.107467,-9.687263,0.303209
809,0.859365,-0.658221,-0.189689
810,0.288732,-5.395044,0.457644
811,0.340177,-4.682951,0.176411
812,0.255074,-5.933343,0.737018
813,0.393208,-4.053774,2.595688
814,1.200165,0.792409,1.771513
815,0.659447,-1.808204,-0.267741
816,0.859103,-0.659545,1.040869
817,0.474539,-3.237281,0.431258
818,1.081483,0.340196,-0.902307
819,0.138279,-8.592445,0.402717
820,0.276848,-5.577588,-0.903467
821,1.189656,0.754213,-0.218827
822,0.009793,-20.090646,-0.733905
823,0.000088,-40.573253,-0.357689
824,0.029319,-15.328474,-0.701632
825,0.000295,-35.295877,-0.280055
826,0.198313,-7.026487,0.262998
827,0.006434,-21.915318,-0.458601
828,0.044844,-13.482928,-0.082651
829,0.000724,-31.399682,0.129712
830,0.393077,-4.055221,1.141927
831,0.028991,-15.377321,0.479304
832,0.048176,-13.171653,-0.330179
833,0.000052,-42.846583,0.177379
834,0.000104,-39.844222,-0.108006
835,2.375817,3.758130,-2.006805
836,0.642071,-1.924172,0.974262
837,0.055963,-12.520963,0.695566
838,0.144642,-8.397070,1.242306
839,0.192845,-7.147925,1.140267
840,0.246757,-6.077304,-1.252156
841,1.138538,0.563473,-0.260463
842,0.138019,-8.600627,-1.098176
843,0.007605,-21.188845,0.866296
844,0.046768,-13.300502,-0.033610
845,1.029971,0.128252,0.703402
846,0.449954,-3.468318,1.992452
847,0.192027,-7.166369,0.315980
848,0.069104,-11.604970,0.835766
849,0.006622,-21.790355,-1.293785
850,0.009684,-20.139277,0.610430
851,3.678895,5.657174,-3.211473
852,0.249063,-6.036902,-2.084587
853,0.389667,-4.093060,-1.154213
854,0.717082,-1.444312,0.810220
855,0.205415,-6.873670,0.709947
856,3.490034,5.428297,0.103051
857,0.129453,-8.878884,-1.048977
858,0.000047,-43.265614,-1.246398
859,0.898286,-0.465854,-0.453448
860,0.158574,-7.997689,0.503154
861,0.104962,-9.789692,1.235653
862,0.091846,-10.369406,-0.290754
863,0.021045,-16.768432,-0.126922
864,0.207139,-6.837378,1.384206
865,0.480081,-3.186856,-0.501090
866,0.169205,-7.715865,-0.690438
867,0.101836,-9.920979,-0.250600
868,1.043147,0.183454,-2.854546
869,0.961184,-0.171935,-0.777560
870,1.614049,2.079167,1.369712
871,0.361343,-4.420800,-0.604489
872,0.070651,-11.508832,0.217131
873,2.348033,3.707041,0.658723
874,0.670634,-1.735143,-1.258092
875,0.169450,-7.709575,0.435110
876,1.332593,1.246974,1.077928
877,1.335565,1.256650,-1.638072
878,0.337434,-4.718107,1.344934
879,0.000857,-30.668297,-0.782978
880,0.850615,-0.702667,-1.413788
881,1.027979,0.119842,-1.685917
882,0.187668,-7.266103,-1.718982
883,0.491332,-3.086249,0.707420
884,0.672465,-1.723306,-0.328589
885,0.000001,-60.379769,-0.306533
886,0.475524,-3.228273,-0.019341
887,0.008756,-20.576716,0.055676
888,0.400496,-3.974023,0.219445
889,0.660479,-1.801408,1.177335
890,0.180732,-7.429657,0.480314
891,0.157422,-8.029341,-0.299189
892,0.030998,-15.086663,-0.001464
893,0.004421,-23.544496,0.678070
894,0.707017,-1.505700,-1.161839
895,0.228048,-6.419738,-0.911504
896,0.266748,-5.738985,0.464432
897,0.014433,-18.406576,0.176160
898,0.359300,-4.445429,-0.786000
899,0.778521,-1.087296,0.212552
900,0.384062,-4.155986,-2.124220
901,0.950560,-0.220203,-1.248115
902,0.236890,-6.254526,-1.702223
903,0.097950,-10.089961,-0.152162
904,0.018536,-17.319946,0.853819
905,0.669921,-1.739765,-0.894038
906,0.000304,-35.166957,-0.020842
907,0.368112,-4.340197,-0.059707
908,0.150991,-8.210503,-0.107380
909,0.124653,-9.042982,-0.244913
910,0.089388,-10.487215,-0.687773
911,0.175743,-7.551215,-0.562964
912,0.008754,-20.577840,0.252163
913,0.152652,-8.162964,-0.975337
914,0.071628,-11.449166,-0.691682
915,0.007926,-21.009312,-0.710477
916,0.004514,-23.454602,0.111932
917,0.004460,-23.506702,0.165286
918,0.101641,-9.929307,-0.489709
919,0.000773,-31.119961,-0.318275
920,0.015061,-18.221541,-0.253797
921,0.316800,-4.992153,-0.389072
922,0.799095,-0.974013,-2.471882
923,0.845713,-0.727772,1.321186
924,0.033823,-14.707919,-0.000940
925,0.074193,-11.296362,-0.815201
926,0.145451,-8.372839,0.323140
927,2.102955,3.228299,1.185292
928,1.914935,2.821541,-0.192506
929,0.169377,-7.711462,-0.637339
930,0.001707,-27.678197,-0.201109
931,0.013718,-18.627057,-0.004939
932,0.189050,-7.234229,0.622141
933,0.058275,-12.345211,-0.719260
934,0.046864,-13.291572,-0.660626
935,0.000862,-30.642713,-0.192787
936,0.268640,-5.708293,-0.896729
937,0.037483,-14.261620,-0.099639
938,0.084111,-10.751461,-0.221622
939,0.043940,-13.571441,0.249768
940,0.079900,-10.974522,0.866110
941,0.000373,-34.283389,-0.812809
942,0.319002,-4.962061,-0.711155
943,0.213170,-6.712747,0.222270
944,0.162190,-7.899750,0.084491
945,0.132210,-8.787373,-0.269252
946,0.081761,-10.874563,-0.698804
947,0.661957,-1.791700,-2.494469
948,0.048347,-13.156286,-0.128389
949,0.025489,-15.936414,0.396932
950,0.172925,-7.621416,-1.414996
951,0.164329,-7.842859,-0.033965
952,0.747429,-1.264302,-0.038354
953,0.000546,-32.625833,1.230275
954,0.000001,-60.187702,0.444132
955,0.469214,-3.286292,0.142519
956,0.197453,-7.045373,-0.483758
957,0.112605,-9.484437,-1.043094
958,0.370598,-4.310968,0.201752
959,0.031738,-14.984268,-0.198710
960,0.271527,-5.661868,-1.068511
961,0.429178,-3.673626,0.926991
962,0.038873,-14.103506,-0.281538
963,0.225832,-6.462152,-0.700484
964,0.141164,-8.502765,-1.418075
965,0.001028,-29.882064,-1.326651
966,1.200565,0.793858,-0.786013
967,0.302172,-5.197463,-0.073403
968,0.000650,-31.869008,-0.221968
969,0.001110,-29.545612,-1.499765
970,0.155096,-8.093989,0.401049
971,0.149309,-8.259135,0.651763
972,0.176763,-7.526082,-0.601770
973,0.000415,-33.823161,-0.854860
974,0.072016,-11.425695,-0.808947
975,0.268444,-5.711466,-0.259852
976,0.072028,-11.425013,-0.207633
977,0.012102,-19.171457,-0.450264
978,0.047142,-13.265907,-0.260519
979,0.009777,-20.097869,-0.650078
980,0.070500,-11.518124,-0.408301
981,0.236676,-6.258462,0.769921
982,0.676498,-1.697338,2.089376
983,0.323138,-4.906118,1.585869
984,0.029036,-15.370685,-0.914352
985,0.027753,-15.566871,-0.890692
986,0.448957,-3.477950,-0.308876
987,0.255749,-5.921861,0.670418
988,0.010212,-19.908922,0.786666
989,1.007011,0.030343,1.040058
990,0.002693,-25.697349,-0.189353
991,0.020043,-16.980278,0.390969
992,0.715453,-1.454187,-1.067698
993,0.073124,-11.359389,-0.647264
994,0.070977,-11.488841,0.232125
995,0.149542,-8.252368,-0.046850
996,1.103288,0.426889,-1.749984
997,0.562976,-2.495104,-0.194645
998,0.056947,-12.445288,1.216065
999,0.065535,-11.835239,1.510045
1000,0.079035,-11.021808,0.640257
1001,0.336012,-4.736447,-0.715825
1002,0.071683,-11.445831,1.635359
1003,0.080391,-10.947904,0.476976
1004,0.105465,-9.768921,2.651991
1005,0.002842,-25.464246,-0.553509
1006,0.050778,-12.943283,-1.279640
1007,0.182571,-7.385688,0.806688
1008,0.478164,-3.204227,-2.040812
1009,0.364943,-4.377747,1.302848
1010,1.464009,1.655438,0.839619
1011,0.037641,-14.243414,-0.846671
1012,0.474884,-3.234125,-0.853668
1013,1.655053,2.188120,0.528917
1014,0.579267,-2.371212,1.055137
1015,0.338289,-4.707127,1.358975
1016,0.038658,-14.127597,-0.310410
1017,0.433311,-3.632004,0.926900
1018,0.000004,-54.112462,1.146353
1019,0.209666,-6.784712,-0.377410
1020,0.099271,-10.031758,0.464930
1021,0.331923,-4.789629,-0.150379
1022,1.186325,0.742037,-1.129317
1023,0.282019,-5.497223,-1.491181
1024,0.002474,-26.065624,-1.084048
1025,0.244064,-6.124955,-0.407300
1026,0.126736,-8.970991,0.494471
1027,0.055853,-12.529557,-0.716514
1028,0.010321,-19.862955,-1.075112
1029,0.486611,-3.128180,0.905714
1030,0.031474,-15.020496,0.254153
1031,0.810750,-0.911131,-1.797907
1032,0.012668,-18.972949,-0.871258
1033,0.327583,-4.846788,0.670717
1034,0.671859,-1.727219,-0.837444
1035,0.032335,-14.903326,-0.797196
1036,0.218422,-6.607039,-1.029800
1037,0.006453,-21.902296,-0.356035
1038,0.276811,-5.578173,-0.068453
1039,2.131363,3.286574,1.843801
1040,0.002866,-25.427788,-0.100026
1041,0.388800,-4.102735,0.789136
1042,0.020847,-16.809604,0.752638
1043,0.017738,-17.511050,0.409680
1044,0.243784,-6.129951,0.958543
1045,0.230088,-6.381065,0.105209
1046,0.472689,-3.254243,-0.610518
1047,0.011328,-19.458523,0.358686
1048,1.015712,0.067708,-2.195703
1049,0.218975,-6.596054,-1.089554
1050,0.599031,-2.225505,-2.448744
1051,0.001575,-28.026176,-1.226236
1052,0.316367,-4.998087,-0.381587
1053,2.353619,3.717362,0.757605
1054,0.160955,-7.932962,-0.309556
1055,0.857221,-0.669070,-0.305312
1056,0.011150,-19.527095,0.267626
1057,0.078315,-11.061534,-1.140478
1058,0.043527,-13.612366,1.043894
1059,0.620796,-2.070512,0.593236
1060,0.013270,-18.771411,0.556705
1061,0.142032,-8.476130,-1.251123
1062,0.720385,-1.424356,1.141252
1063,0.786936,-1.040606,-0.648430
1064,0.044716,-13.495381,0.860215
1065,0.273184,-5.635454,-1.511737
1066,0.006421,-21.924251,-1.546856
1067,0.404274,-3.933242,0.474582
1068,0.405274,-3.922508,0.530959
1069,0.533712,-2.726932,-0.360081
1070,0.817937,-0.872802,0.260635
1071,0.465013,-3.325349,1.412660
1072,0.324579,-4.886792,-0.157536
1073,0.015386,-18.128732,0.317701
1074,0.000288,-35.401802,-0.869544
1075,0.797019,-0.985314,-1.748860
1076,0.058197,-12.350984,0.321846
1077,0.425804,-3.707906,0.761876
1078,0.014896,-18.269227,1.142566
1079,0.001757,-27.553258,-1.595150
1080,0.036094,-14.425623,-0.779138
1081,0.029605,-15.286309,0.503925
1082,0.129720,-8.869923,-0.178283
1083,0.047509,-13.232286,0.146462
1084,1.584126,1.997898,0.930636
1085,0.000058,-42.393118,0.883973
1086,0.249835,-6.023459,-0.571946
1087,0.004224,-23.742272,0.038603
1088,0.320695,-4.939082,-1.593875
1089,0.225675,-6.465161,-0.137026
1090,0.000932,-30.305303,0.043996
1091,0.064963,-11.873350,-1.768275
1092,0.203489,-6.914583,1.351818
1093,0.000218,-36.623767,-1.410603
1094,0.162507,-7.891268,-0.337639
1095,0.003221,-24.920193,-0.333177
1096,0.495231,-3.051920,0.016436
1097,0.618853,-2.084128,0.374174
1098,1.313266,1.183529,0.063881
1099,0.027643,-15.584196,1.017116
1100,0.274570,-5.613465,0.368833
1101,0.258015,-5.883553,-0.291005
1102,0.122146,-9.131192,0.821963
1103,0.216683,-6.641748,-1.168660
1104,0.243852,-6.128742,-0.960520
1105,0.726159,-1.389684,-2.065013
1106,0.580872,-2.359197,0.778705
1107,0.499062,-3.018458,-0.208019
1108,1.900341,2.788315,1.680875
1109,0.038027,-14.199098,0.904770
1110,1.357443,1.327217,1.192662
1111,1.122524,0.501958,-0.400074
1112,0.067543,-11.704219,-0.792318
1113,0.314803,-5.019607,1.124963
1114,0.048891,-13.107740,0.003077
1115,0.002251,-26.476990,1.791100
1116,0.932852,-0.301871,0.914845
1117,0.023071,-16.369290,0.692950
1118,0.106316,-9.734005,0.345341
1119,0.026200,-15.816926,-0.916728
1120,0.783937,-1.057187,-1.003733
1121,0.037396,-14.271806,0.599612
1122,0.072140,-11.418235,-0.768148
1123,0.040777,-13.895848,0.295067
1124,0.190453,-7.202127,-0.273085
1125,0.000763,-31.177097,0.153712
1126,0.048676,-13.126886,0.304385
1127,0.000631,-32.001441,-0.887028
1128,0.254821,-5.937655,-1.092742
1129,0.000450,-33.469390,-1.127131
1130,0.098424,-10.068978,-0.338734
1131,0.096228,-10.166984,1.153691
1132,0.238837,-6.218980,0.244265
1133,0.000881,-30.548360,-0.186511
1134,0.334647,-4.754128,0.487911
1135,0.000316,-34.999982,0.611796
1136,0.015068,-18.219433,0.544185
1137,0.043899,-13.575421,0.419220
1138,0.002347,-26.294767,-0.630928
1139,0.075798,-11.203449,0.222263
1140,0.498508,-3.023278,2.397529
1141,0.280879,-5.514806,-0.541041
1142,0.021037,-16.770149,-0.420592
1143,1.700108,2.304766,2.256337
1144,0.750303,-1.247635,-1.271188
1145,0.758757,-1.198972,-0.549183
1146,1.903985,2.796635,1.528547
1147,0.000171,-37.664961,0.767672
1148,2.491925,3.965350,-1.768639
1149,0.591274,-2.282111,-0.699733
1150,0.004004,-23.974613,0.362512
1151,0.998021,-0.008603,-0.881338
1152,0.116594,-9.333241,0.897430
1153,1.594735,2.026885,0.771319
1154,0.547092,-2.619399,-1.463109
1155,0.217404,-6.627323,-1.168478
1156,0.009113,-20.403403,-1.199973
1157,0.000193,-37.141637,1.144323
1158,0.013992,-18.541337,1.311035
1159,0.086090,-10.650491,-1.330943
1160,0.016734,-17.763933,-0.372244
1161,1.174538,0.698670,2.265141
1162,1.081559,0.340502,-0.233245
1163,0.135397,-8.683913,1.246258
1164,1.262131,1.011044,1.539350
1165,0.082932,-10.812762,1.431494
1166,1.302101,1.146446,-0.495674
1167,0.095361,-10.206291,-1.358674
1168,0.544474,-2.640225,0.462857
1169,0.037516,-14.257851,1.035715
1170,0.051433,-12.887586,0.453973
1171,0.156805,-8.046389,-0.299626
1172,0.004560,-23.410091,-1.397045
1173,0.116366,-9.341734,-0.197844
1174,0.028940,-15.384972,1.006953
1175,0.003487,-24.575573,-0.259348
1176,0.035359,-14.514982,-0.028530
1177,0.055885,-12.527081,-1.160106
1178,0.681258,-1.666882,-1.256380
1179,0.123948,-9.067595,-0.542462
1180,0.016800,-17.746929,-0.960614
1181,0.000043,-43.615548,0.240285
1182,1.310069,1.172943,1.672545
1183,0.185541,-7.315611,0.674737
1184,0.000737,-31.328042,0.193305
1185,0.327986,-4.841449,0.418221
1186,0.283811,-5.469703,0.042434
1187,0.111004,-9.546606,0.091503
1188,0.003735,-24.277186,-0.133132
1189,0.050094,-13.002176,0.832854
1190,0.029595,-15.287794,0.072100
1191,0.152405,-8.170012,-1.310205
1192,0.021495,-16.676712,0.030629
1193,0.018699,-17.281753,-0.352768
1194,0.031751,-14.982447,0.601785
1195,0.014319,-18.440888,-0.262034
1196,0.326805,-4.857109,0.209484
1197,0.002409,-26.180886,0.347511
1198,0.013930,-18.560509,-0.605723
1199,0.193413,-7.135146,-0.281954
1200,0.104515,-9.808205,0.038848
1201,0.026981,-15.689446,0.080869
1202,0.029039,-15.370189,-0.328219
1203,0.085999,-10.655055,-0.127484
1204,0.217196,-6.631472,-1.463554
1205,0.107631,-9.680612,0.726615
1206,0.027546,-15.599379,0.727733
1207,0.000352,-34.537601,-0.043941
1208,0.018442,-17.341930,-0.613560
1209,1.487172,1.723613,1.680298
1210,0.783243,-1.061034,-0.219927
1211,0.083496,-10.783343,-0.609152
1212,0.009377,-20.279468,-0.155304
1213,0.181080,-7.421296,0.790175
1214,2.036013,3.087805,-1.489756
1215,0.907505,-0.421509,0.998683
1216,0.000432,-33.647600,-0.235761
1217,0.001962,-27.073153,0.113932
1218,0.066786,-11.753156,0.278399
1219,0.963591,-0.161075,0.261089
1220,1.090824,0.377546,-0.507102
1221,0.772884,-1.118856,0.987057
1222,0.012233,-19.124785,1.470506
1223,0.030586,-15.144753,0.382312
1224,0.006904,-21.608870,1.047667
1225,0.031145,-15.066170,-0.633877
1226,0.011100,-19.546604,1.447513
1227,0.159336,-7.976863,-0.498808
1228,0.116593,-9.333287,-0.791232
1229,0.232876,-6.328751,1.414141
1230,0.602766,-2.198510,1.875506
1231,1.053396,0.225918,-0.840837
1232,1.455972,1.631531,1.930702
1233,0.247410,-6.065832,1.114158
1234,0.842828,-0.742611,0.036840
1235,0.001862,-27.299885,0.784187
1236,0.047752,-13.210079,-1.068886
1237,0.412190,-3.849030,1.077129
1238,0.009178,-20.372350,0.419875
1239,0.020949,-16.788463,0.140292
1240,0.010755,-19.683909,0.744552
1241,0.065534,-11.835321,-1.207453
1242,0.353800,-4.512421,0.309821
1243,0.878767,-0.561260,2.010363
1244,0.228822,-6.405019,-0.630734
1245,0.000530,-32.756627,-0.048289
1246,1.021421,0.092048,1.559424
1247,1.371882,1.373168,-1.983301
1248,2.058980,3.136520,-2.446091
1249,1.072314,0.303221,0.606032
1250,0.324365,-4.889655,-0.445309
1251,1.395363,1.446871,-2.494869
1252,0.921764,-0.353804,-0.755140
1253,0.042316,-13.734935,-0.885652
1254,0.318912,-4.963293,0.103751
1255,0.094043,-10.266745,-0.005950
1256,1.678682,2.249684,1.234410
1257,0.296377,-5.281553,-1.283670
1258,0.033577,-14.739578,-1.170410
1259,0.104831,-9.795100,1.215807
1260,0.036106,-14.424193,-0.615804
1261,0.144073,-8.414178,0.798794
1262,1.112308,0.462252,0.132718
1263,0.202327,-6.939459,-1.308953
1264,0.049901,-13.018864,0.719910
1265,0.516329,-2.870736,0.738118
1266,0.281758,-5.501237,-0.475677
1267,0.022306,-16.515708,-0.831596
1268,0.427991,-3.685655,0.228756
1269,0.057953,-12.369218,1.080766
1270,0.615011,-2.111170,2.719819
1271,0.026743,-15.727922,-0.463623
1272,0.257475,-5.892643,0.430864
1273,0.483417,-3.156784,-1.362206
1274,0.369730,-4.321159,-1.002546
1275,1.344677,1.286180,-1.056903
1276,1.211272,0.832417,0.429346
1277,0.941834,-0.260255,-0.935865
1278,0.857900,-0.665635,0.274964
1279,0.024429,-16.120906,0.304063
1280,0.112826,-9.475903,0.460458
1281,0.008712,-20.598967,1.158259
1282,0.844952,-0.731679,0.826806
1283,0.180389,-7.437911,0.634369
1284,0.246194,-6.087233,0.916034
1285,0.430321,-3.662078,-0.710414
1286,0.019032,-17.205068,0.133465
1287,0.034504,-14.621309,2.035473
1288,0.111409,-9.530800,0.970109
1289,0.009788,-20.093277,1.352311
1290,0.253323,-5.963261,-0.415501
1291,0.663985,-1.778416,-1.475443
1292,0.326520,-4.860903,-0.162335
1293,0.154236,-8.118131,-0.436926
1294,0.036252,-14.406683,0.083093
1295,0.099510,-10.021333,0.319517
1296,0.417116,-3.797431,0.381582
1297,0.727676,-1.380617,-1.302688
1298,0.347347,-4.592360,0.484516
1299,0.461010,-3.362896,-1.109711
1300,0.076197,-11.180641,0.020164
1301,0.144201,-8.410332,1.724388
1302,0.280658,-5.518218,-0.292705
1303,0.124963,-9.032196,0.624586
1304,0.151565,-8.194014,-0.938920
1305,0.000384,-34.153161,1.502412
1306,1.037035,0.157934,-2.283851
1307,0.102671,-9.885503,0.244266
1308,0.424079,-3.725532,-1.730720
1309,0.122375,-9.123087,-0.167275
1310,0.093627,-10.285977,1.527266
1311,1.204475,0.807978,0.031213
1312,0.208668,-6.805449,0.492075
1313,1.168621,0.676738,0.817034
1314,0.003807,-24.194546,0.911351
1315,0.228810,-6.405248,-0.103491
1316,0.061436,-12.115754,-0.161125
1317,0.006793,-21.679186,0.307586
1318,0.319408,-4.956546,-0.832281
1319,0.045105,-13.457786,-0.127307
1320,0.107466,-9.687292,0.507117
1321,0.003091,-25.098952,0.074357
1322,0.016543,-17.813927,-0.063470
1323,0.486152,-3.132277,0.470275
1324,0.000721,-31.419364,0.470203
1325,0.043942,-13.571249,0.810953
1326,0.092105,-10.357190,-0.473439
1327,0.258947,-5.867899,1.277438
1328,0.011445,-19.413753,0.852724
1329,0.007387,-21.315094,0.540432
1330,0.299499,-5.236051,-0.662002
1331,1.146351,0.593178,1.628796
1332,0.734400,-1.340675,-0.093390
1333,0.123160,-9.095305,0.562882
1334,0.004026,-23.951794,0.390741
1335,0.014008,-18.536230,-1.079375
1336,0.941629,-0.261201,0.075724
1337,0.073539,-11.334825,-1.284591
1338,0.362975,-4.401236,0.235230
1339,0.125583,-9.010705,0.186023
1340,0.255510,-5.925920,0.916548
1341,0.323284,-4.904157,-1.397719
1342,0.098281,-10.075316,-0.405453
1343,0.001008,-29.964448,0.646990
1344,0.061825,-12.088388,-0.330033
1345,0.093210,-10.305378,1.315984
1346,0.220775,-6.560498,-0.296192
1347,0.001731,-27.616563,-0.299647
1348,0.167540,-7.758811,0.102253
1349,0.019520,-17.095136,-0.912578
1350,0.343819,-4.636701,0.400430
1351,0.175786,-7.550161,-3.094244
1352,0.000032,-44.980049,0.226699
1353,0.011075,-19.556733,0.134074
1354,0.108800,-9.633724,-1.823421
1355,0.062622,-12.032743,-0.079106
1356,1.229896,0.898684,-0.458691
1357,0.119513,-9.225832,1.324820
1358,0.024238,-16.155055,-1.153173
1359,0.312193,-5.055772,-0.249406
1360,0.062594,-12.034673,-0.089674
1361,0.009171,-20.375767,-0.798126
1362,0.769720,-1.136672,-0.886677
1363,0.107225,-9.697042,-1.612123
1364,0.026098,-15.833929,1.097968
1365,0.011374,-19.440920,0.152827
1366,0.924019,-0.343189,2.402451
1367,0.000165,-37.816501,-0.945789
1368,0.054987,-12.597386,-0.410440
